cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0447,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.01,0.0000,0.1,0.5
0448,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0449,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.01,0.0030,0.1,0.5
0450,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.01,0.0050,0.1,0.5
0451,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0007,0.01,0.0000,0.1,0.5
0452,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0007,0.01,0.0010,0.1,0.5
0453,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0007,0.01,0.0030,0.1,0.5
0454,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0007,0.01,0.0050,0.1,0.5
0455,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0456,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0457,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.01,0.0030,0.1,0.5
0458,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.01,0.0050,0.1,0.5
0459,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.01,0.0000,0.1,0.5
0460,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.01,0.0010,0.1,0.5
0461,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.01,0.0030,0.1,0.5
0462,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.01,0.0050,0.1,0.5
0463,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.01,0.0000,0.1,0.5
0464,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0465,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.01,0.0030,0.1,0.5
0466,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.01,0.0050,0.1,0.5
0467,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0007,0.01,0.0000,0.1,0.5
0468,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0007,0.01,0.0010,0.1,0.5
0469,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0007,0.01,0.0030,0.1,0.5
0470,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0007,0.01,0.0050,0.1,0.5
0471,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0472,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0473,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.01,0.0030,0.1,0.5
0474,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.01,0.0050,0.1,0.5
0475,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.01,0.0000,0.1,0.5
0476,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.01,0.0010,0.1,0.5
0477,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.01,0.0030,0.1,0.5
0478,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.01,0.0050,0.1,0.5
0479,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.01,0.0000,0.1,0.5
0480,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0481,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.01,0.0030,0.1,0.5
0482,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.01,0.0050,0.1,0.5
0483,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0007,0.01,0.0000,0.1,0.5
0484,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0007,0.01,0.0010,0.1,0.5
0485,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0007,0.01,0.0030,0.1,0.5
0486,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0007,0.01,0.0050,0.1,0.5
0487,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0488,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0489,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.01,0.0030,0.1,0.5
0490,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.01,0.0050,0.1,0.5
0491,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.01,0.0000,0.1,0.5
0492,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.01,0.0010,0.1,0.5
0493,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.01,0.0030,0.1,0.5
0494,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.01,0.0050,0.1,0.5
0495,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.01,0.0000,0.1,0.5
0496,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0497,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.01,0.0030,0.1,0.5
0498,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.01,0.0050,0.1,0.5
0499,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0007,0.01,0.0000,0.1,0.5
0500,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0007,0.01,0.0010,0.1,0.5
0501,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0007,0.01,0.0030,0.1,0.5
0502,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0007,0.01,0.0050,0.1,0.5
0503,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0504,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0505,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.01,0.0030,0.1,0.5
0506,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.01,0.0050,0.1,0.5
0507,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.01,0.0000,0.1,0.5
0508,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.01,0.0010,0.1,0.5
0509,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.01,0.0030,0.1,0.5
0510,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.01,0.0050,0.1,0.5
0511,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0512,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0513,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0514,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0515,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0516,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0517,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0518,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0519,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0520,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0521,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0522,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0523,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0524,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0525,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0526,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0527,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0528,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0529,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0530,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0531,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0532,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0533,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0534,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0535,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0536,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0537,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0538,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0539,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0540,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0541,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0542,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0543,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0544,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0545,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0546,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0547,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0548,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0549,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0550,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0551,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0552,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0553,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0554,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0555,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0556,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0557,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0558,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0559,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0560,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0010,0.01,0.0010,0.1,0.5
